attendance_rate_7d,attendance_rate_14d,attendance_rate_30d,consistency_score,absence_streak_max,absence_streak_current,trend_slope,weekend_vs_weekday_ratio,early_vs_late_month_ratio,days_since_last_absence,total_sessions_missed,has_multiple_risk_factors,future_attendance_rate,future_at_risk,student_id,student_type,department,year
0.7142857142857143,0.7857142857142857,0.8,0.5966244127283113,3,2,-0.02857142857142861,0.8666666666666666,1.0,0,12,0,0.6,1,STU_06280,excellent,Computer Science,1
0.2857142857142857,0.35714285714285715,0.4666666666666667,0.5028328839887559,7,1,-0.0021978021978022295,1.0980392156862744,1.0833333333333333,0,35,0,0.4666666666666667,1,STU_06281,struggling,Mechanical Engineering,3
0.8571428571428571,0.8571428571428571,0.8666666666666667,0.6762682284869066,1,0,-4.193919999652687e-17,1.009009009009009,0.962962962962963,4,7,0,0.8666666666666667,0,STU_06282,average,Civil Engineering,2
0.5714285714285714,0.6428571428571429,0.7333333333333333,0.5246173114584716,4,0,-0.024175824175824197,0.7777777777777778,1.222222222222222,1,20,0,0.6666666666666666,1,STU_06283,struggling,Computer Science,2
0.5714285714285714,0.42857142857142855,0.6,0.5308982016927016,3,1,0.017582417582417575,0.8555555555555556,1.277777777777778,0,19,0,0.5333333333333333,1,STU_06284,struggling,Computer Science,4
0.8571428571428571,0.8571428571428571,0.9,0.6762682284869066,1,0,0.004395604395604365,1.009009009009009,1.0384615384615385,4,7,0,0.7333333333333333,1,STU_06285,excellent,Computer Science,1
0.7142857142857143,0.5,0.6666666666666666,0.5096985822721,3,0,0.04175824175824176,0.75,1.1764705882352942,1,23,0,0.6,1,STU_06286,average,Computer Science,4
0.5714285714285714,0.5714285714285714,0.6,0.5140388985830291,3,2,-0.03076923076923081,1.2133333333333334,1.1111111111111112,0,22,0,0.5333333333333333,1,STU_06287,struggling,Electrical Engineering,4
1.0,0.7857142857142857,0.8333333333333334,0.5966244127283115,2,0,0.037362637362637355,0.8666666666666666,1.0869565217391304,7,12,0,0.4666666666666667,1,STU_06288,average,Mathematics,4
0.42857142857142855,0.6428571428571429,0.6666666666666666,0.5540515091435165,2,2,-0.05934065934065937,1.206896551724138,0.8333333333333333,0,16,0,0.9333333333333333,0,STU_06289,erratic,Mathematics,4
0.7142857142857143,0.5,0.6666666666666666,0.5246173114584716,4,0,0.04615384615384615,0.5833333333333334,0.9047619047619048,2,20,0,0.7333333333333333,1,STU_06290,average,Mechanical Engineering,1
0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6399152642097246,2,0,-0.00879120879120882,1.0666666666666667,1.04,5,9,0,0.8,0,STU_06291,excellent,Mechanical Engineering,4
0.7142857142857143,0.5714285714285714,0.6666666666666666,0.5308982016927016,2,0,0.017582417582417544,0.8555555555555556,1.411764705882353,2,19,0,0.6,1,STU_06292,average,Mechanical Engineering,3
0.14285714285714285,0.35714285714285715,0.4666666666666667,0.4969022514135365,5,5,-0.05054945054945057,0.9333333333333333,1.0,0,32,1,0.4666666666666667,1,STU_06293,erratic,Civil Engineering,4
0.42857142857142855,0.5,0.6333333333333333,0.5246173114584716,5,0,0.01098901098901098,1.0,1.1052631578947367,3,20,0,0.7333333333333333,1,STU_06294,average,Electrical Engineering,4
0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5246173114584716,3,1,-0.017582417582417614,1.1234567901234567,1.1052631578947367,0,20,0,0.5333333333333333,1,STU_06295,struggling,Mechanical Engineering,2
0.5714285714285714,0.5714285714285714,0.5666666666666667,0.5002825657190919,4,0,0.021978021978021973,1.2727272727272725,1.2666666666666666,3,26,0,0.7333333333333333,1,STU_06296,struggling,Mechanical Engineering,2
0.8571428571428571,0.8571428571428571,0.7666666666666667,0.5734781319149014,4,0,-6.52157992384088e-17,1.129032258064516,0.7037037037037036,3,14,0,0.6666666666666666,1,STU_06297,average,Computer Science,1
0.8571428571428571,0.8571428571428571,0.9,0.6762682284869066,1,0,-3.739416127986983e-17,0.9210526315789475,0.962962962962963,2,7,0,0.8666666666666667,0,STU_06298,excellent,Computer Science,1
0.42857142857142855,0.5714285714285714,0.6,0.49830794778645615,3,3,-0.052747252747252796,0.7466666666666666,1.2,0,27,0,0.6666666666666666,1,STU_06299,struggling,Computer Science,3
0.2857142857142857,0.35714285714285715,0.5,0.5096985822721001,4,0,-0.01098901098901101,1.2638888888888888,1.642857142857143,1,23,0,0.6,1,STU_06300,average,Mechanical Engineering,4
0.5714285714285714,0.7142857142857143,0.6333333333333333,0.5028328839887559,6,0,-1.5552167295537455e-17,1.0694444444444446,0.6666666666666667,4,25,0,0.4666666666666667,1,STU_06301,struggling,Computer Science,2
1.0,1.0,0.8,0.584549798343415,3,0,-4.5049633455634363e-17,0.98989898989899,0.6785714285714285,16,13,0,0.6,1,STU_06302,average,Mechanical Engineering,3
0.7142857142857143,0.8571428571428571,0.9333333333333333,0.6097950705005768,3,0,-0.021978021978022053,0.9333333333333333,1.2272727272727273,2,11,0,0.8,0,STU_06303,average,Civil Engineering,3
0.5714285714285714,0.5,0.6666666666666666,0.5140388985830291,4,0,0.06813186813186815,1.5217391304347825,1.375,4,22,0,0.7333333333333333,1,STU_06304,struggling,Civil Engineering,1
0.7142857142857143,0.7857142857142857,0.6666666666666666,0.5308982016927016,2,1,-0.010989010989011021,1.0833333333333335,0.7826086956521738,0,19,0,0.8,0,STU_06305,average,Business Administration,2
0.8571428571428571,0.7857142857142857,0.7666666666666667,0.6097950705005768,2,0,0.024175824175824152,0.9333333333333333,1.0416666666666667,2,11,0,0.6666666666666666,1,STU_06306,average,Electrical Engineering,4
0.5714285714285714,0.7857142857142857,0.5666666666666667,0.5028328839887558,3,0,-0.05934065934065934,0.8076923076923077,0.75,1,25,0,0.6,1,STU_06307,average,Computer Science,1
0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5246173114584716,3,0,-0.030769230769230826,1.0,1.0,2,20,0,0.7333333333333333,1,STU_06308,average,Mathematics,3
0.7142857142857143,0.7142857142857143,0.7666666666666667,0.5633331176953136,4,0,-0.00879120879120884,1.053763440860215,1.5,2,15,0,0.6666666666666666,1,STU_06309,average,Computer Science,3
0.42857142857142855,0.42857142857142855,0.5666666666666667,0.5002825657190919,3,0,0.03076923076923077,1.1159420289855073,1.125,2,26,0,0.7333333333333333,1,STU_06310,struggling,Electrical Engineering,2
0.8571428571428571,0.7142857142857143,0.7333333333333333,0.5378752094575554,2,0,0.039560439560439545,1.2962962962962963,1.0,4,18,0,0.6666666666666666,1,STU_06311,average,Electrical Engineering,2
0.8571428571428571,0.7857142857142857,0.8,0.6241769859985856,2,1,-0.002197802197802269,0.8198198198198198,1.0,0,10,0,0.8,0,STU_06312,average,Business Administration,4
0.8571428571428571,0.8571428571428571,0.6333333333333333,0.5096985822721001,3,0,-0.00879120879120882,1.1199999999999999,0.761904761904762,3,23,0,0.6666666666666666,1,STU_06313,average,Electrical Engineering,2
0.8571428571428571,0.8571428571428571,0.7666666666666667,0.5540515091435165,2,1,-0.026373626373626412,1.0888888888888888,1.0,0,16,0,0.6666666666666666,1,STU_06314,average,Mechanical Engineering,2
0.5714285714285714,0.5,0.6,0.545580397494515,3,0,0.041758241758241756,1.1264367816091954,1.2631578947368423,3,17,0,0.9333333333333333,0,STU_06315,average,Computer Science,1
0.8571428571428571,0.7857142857142857,0.6333333333333333,0.5096985822721001,3,1,-0.002197802197802269,0.9871794871794872,0.9473684210526316,0,23,0,0.6666666666666666,1,STU_06316,erratic,Electrical Engineering,1
0.14285714285714285,0.14285714285714285,0.3,0.5096985822720999,7,5,-5.050150062597652e-18,1.0208333333333335,2.2857142857142856,0,37,0,0.4666666666666667,1,STU_06317,struggling,Mechanical Engineering,4
0.5714285714285714,0.6428571428571429,0.6666666666666666,0.545580397494515,2,0,-0.019780219780219828,0.9032258064516128,1.2631578947368423,1,17,0,0.6,1,STU_06318,average,Electrical Engineering,1
0.7142857142857143,0.6428571428571429,0.7,0.5633331176953136,3,0,0.028571428571428567,0.9479166666666667,1.142857142857143,5,15,0,0.8,0,STU_06319,average,Mathematics,4
0.8571428571428571,0.8571428571428571,0.8333333333333334,0.6762682284869066,2,0,-0.00879120879120882,0.8376068376068376,1.0384615384615385,1,7,0,0.8,0,STU_06320,excellent,Mechanical Engineering,1
1.0,0.7142857142857143,0.8,0.6097950705005768,2,0,0.06153846153846153,1.2395833333333333,1.0416666666666667,7,11,0,0.8,0,STU_06321,average,Civil Engineering,3
0.42857142857142855,0.35714285714285715,0.5666666666666667,0.5190052680086924,4,1,0.028571428571428567,1.3066666666666666,1.4375000000000002,0,21,0,0.6666666666666666,1,STU_06322,average,Mechanical Engineering,1
1.0,0.9285714285714286,0.9,0.6974683095462335,1,0,0.00659340659340655,1.072072072072072,1.0769230769230769,8,6,0,0.8666666666666667,0,STU_06323,average,Business Administration,4
0.7142857142857143,0.7857142857142857,0.8,0.5633331176953136,3,0,0.019780219780219776,1.1666666666666667,1.142857142857143,5,15,0,0.6,1,STU_06324,average,Mechanical Engineering,1
0.8571428571428571,0.7857142857142857,0.8,0.6241769859985855,1,0,0.01098901098901096,1.0,1.0,4,10,0,0.7333333333333333,1,STU_06325,excellent,Electrical Engineering,2
1.0,0.9285714285714286,0.9,0.6571966681991184,2,0,0.015384615384615346,1.037037037037037,1.0,10,8,0,0.8666666666666667,0,STU_06326,excellent,Civil Engineering,3
0.2857142857142857,0.5,0.6,0.5028328839887559,5,1,-0.03296703296703299,1.0694444444444446,1.1875,0,25,0,0.6,1,STU_06327,erratic,Civil Engineering,1
0.42857142857142855,0.5714285714285714,0.6333333333333333,0.5246173114584716,4,2,-0.03516483516483521,0.7777777777777778,1.222222222222222,0,20,0,0.6666666666666666,1,STU_06328,average,Mechanical Engineering,3
0.7142857142857143,0.7857142857142857,0.8,0.5734781319149014,3,0,-0.03736263736263744,0.8235294117647058,0.9166666666666665,1,14,0,0.7333333333333333,1,STU_06329,average,Electrical Engineering,3
0.8571428571428571,0.9285714285714286,0.9333333333333333,0.6974683095462335,1,0,-0.010989010989011054,0.8974358974358975,0.9285714285714286,4,6,0,0.8666666666666667,0,STU_06330,excellent,Civil Engineering,3
1.0,0.9285714285714286,0.9666666666666667,0.6762682284869066,3,0,0.00659340659340655,0.9210526315789475,1.0384615384615385,8,7,0,0.9333333333333333,0,STU_06331,excellent,Mathematics,3
0.5714285714285714,0.5714285714285714,0.5333333333333333,0.5002825657190919,5,1,-0.013186813186813195,1.2727272727272725,0.7894736842105263,0,26,0,0.6666666666666666,1,STU_06332,struggling,Mechanical Engineering,2
0.5714285714285714,0.6428571428571429,0.7,0.5096985822721001,4,0,-0.010989010989011018,1.1199999999999999,1.1764705882352942,1,23,0,0.5333333333333333,1,STU_06333,average,Mechanical Engineering,2
0.8571428571428571,0.6428571428571429,0.6333333333333333,0.5246173114584716,3,1,0.03296703296703296,1.0,0.9047619047619048,0,20,0,0.6,1,STU_06334,average,Mechanical Engineering,4
1.0,0.9285714285714286,0.9,0.5966244127283115,2,0,0.010989010989010973,0.9607843137254902,1.0,9,12,0,0.8,0,STU_06335,excellent,Civil Engineering,4
0.2857142857142857,0.42857142857142855,0.4,0.4969022514135365,5,1,-0.021978021978021997,1.1052631578947367,0.8666666666666667,0,32,1,0.26666666666666666,1,STU_06336,struggling,Computer Science,4
1.0,0.8571428571428571,0.8333333333333334,0.6399152642097246,3,0,0.00879120879120875,1.0666666666666667,1.04,7,9,0,0.8,0,STU_06337,excellent,Electrical Engineering,4
0.7142857142857143,0.7142857142857143,0.8666666666666667,0.6399152642097246,2,0,0.01758241758241755,1.0666666666666667,1.3181818181818183,3,9,0,0.8666666666666667,0,STU_06338,excellent,Business Administration,3
0.5714285714285714,0.6428571428571429,0.7333333333333333,0.5308982016927016,3,0,0.0021978021978021705,0.9655172413793103,1.05,1,19,0,0.6666666666666666,1,STU_06339,average,Business Administration,3
0.5714285714285714,0.6428571428571429,0.6,0.5378752094575554,3,2,-0.024175824175824197,0.8279569892473119,0.7499999999999999,0,18,0,0.4666666666666667,1,STU_06340,average,Electrical Engineering,3
0.7142857142857143,0.7857142857142857,0.8,0.6241769859985855,3,1,-0.019780219780219814,1.0980392156862744,1.0833333333333333,0,10,0,0.9333333333333333,0,STU_06341,excellent,Computer Science,2
0.5714285714285714,0.7142857142857143,0.6666666666666666,0.5308982016927016,4,0,-0.035164835164835206,1.0833333333333335,0.9523809523809524,1,19,0,0.8666666666666667,0,STU_06342,average,Electrical Engineering,2
0.42857142857142855,0.5,0.7,0.5540515091435165,2,1,-0.010989010989010999,0.875,1.3157894736842106,0,16,0,0.8,0,STU_06343,average,Mechanical Engineering,3
0.8571428571428571,0.7142857142857143,0.6,0.4969022514135365,4,0,0.04395604395604396,1.0606060606060606,0.8823529411764706,6,28,1,0.7333333333333333,1,STU_06344,struggling,Mathematics,3
0.7142857142857143,0.6428571428571429,0.6,0.5190052680086923,3,0,0.010989010989010966,1.3066666666666666,1.1666666666666667,4,21,0,0.6666666666666666,1,STU_06345,average,Electrical Engineering,3
1.0,1.0,0.9,0.6399152642097246,2,0,-4.5049633455634363e-17,1.0666666666666667,0.888888888888889,20,9,0,0.8,0,STU_06346,excellent,Electrical Engineering,3
1.0,0.8571428571428571,0.8,0.5455803974945153,4,0,0.03516483516483514,1.2500000000000002,0.9545454545454546,10,17,0,0.6666666666666666,1,STU_06347,average,Mathematics,2
0.2857142857142857,0.5714285714285714,0.5333333333333333,0.5002825657190918,3,3,-0.07032967032967039,0.6049382716049382,1.0,0,26,0,0.5333333333333333,1,STU_06348,erratic,Civil Engineering,1
0.8571428571428571,0.7142857142857143,0.7,0.5540515091435165,3,1,0.02637362637362636,1.3333333333333333,1.0,0,16,0,0.5333333333333333,1,STU_06349,average,Business Administration,4
0.42857142857142855,0.42857142857142855,0.43333333333333335,0.4957805159103893,4,1,0.004395604395604383,1.1666666666666667,0.875,0,30,1,0.5333333333333333,1,STU_06350,struggling,Business Administration,4
1.0,0.9285714285714286,0.9,0.6762682284869066,2,0,0.02417582417582415,1.2,0.8928571428571429,12,7,0,0.7333333333333333,1,STU_06351,excellent,Mechanical Engineering,1
0.42857142857142855,0.6428571428571429,0.7,0.545580397494515,4,0,-0.03736263736263742,0.9032258064516128,1.0476190476190477,2,17,0,0.6666666666666666,1,STU_06352,average,Mathematics,2
1.0,0.9285714285714286,0.8666666666666667,0.6571966681991184,2,0,0.015384615384615346,1.037037037037037,1.0,10,8,0,0.8,0,STU_06353,excellent,Mechanical Engineering,2
0.7142857142857143,0.8571428571428571,0.7333333333333333,0.5378752094575554,2,0,-0.026373626373626412,0.9333333333333332,0.826086956521739,1,18,0,0.6,1,STU_06354,average,Civil Engineering,1
0.7142857142857143,0.7142857142857143,0.7333333333333333,0.5059678182444289,3,2,-0.0351648351648352,1.0266666666666668,0.8947368421052632,0,24,0,0.6666666666666666,1,STU_06355,erratic,Mechanical Engineering,4
0.5714285714285714,0.5714285714285714,0.6,0.5190052680086924,3,1,-0.013186813186813213,1.037037037037037,0.95,0,21,0,0.8,0,STU_06356,erratic,Mathematics,4
0.42857142857142855,0.42857142857142855,0.5666666666666667,0.5190052680086924,5,1,0.03076923076923077,1.3066666666666666,1.2941176470588234,0,21,0,0.8,0,STU_06357,average,Mathematics,1
0.7142857142857143,0.5,0.6333333333333333,0.5246173114584716,3,1,0.04175824175824176,0.885057471264368,1.222222222222222,0,20,0,0.6666666666666666,1,STU_06358,average,Computer Science,1
0.14285714285714285,0.5,0.5666666666666667,0.5096985822721001,6,6,-0.09450549450549457,0.6436781609195402,1.0555555555555556,0,23,0,0.4,1,STU_06359,erratic,Civil Engineering,3
0.5714285714285714,0.7142857142857143,0.7,0.5190052680086923,3,0,0.004395604395604363,1.037037037037037,0.95,4,21,0,0.5333333333333333,1,STU_06360,average,Mathematics,1
1.0,0.6428571428571429,0.7666666666666667,0.5966244127283115,3,0,0.08571428571428573,1.0606060606060608,1.1818181818181819,7,12,0,0.7333333333333333,1,STU_06361,excellent,Mathematics,1
0.8571428571428571,0.6428571428571429,0.7,0.5096985822721,3,0,0.028571428571428567,0.75,1.1764705882352942,1,23,0,0.6,1,STU_06362,average,Civil Engineering,4
0.8571428571428571,0.8571428571428571,0.7333333333333333,0.5734781319149014,3,0,-0.01318681318681324,1.129032258064516,0.9166666666666665,3,14,0,0.7333333333333333,1,STU_06363,excellent,Electrical Engineering,3
0.5714285714285714,0.6428571428571429,0.7333333333333333,0.545580397494515,3,0,0.006593406593406572,1.2500000000000002,1.388888888888889,1,17,0,0.6,1,STU_06364,average,Electrical Engineering,3
0.5714285714285714,0.7142857142857143,0.7,0.545580397494515,3,3,-0.0703296703296704,1.011111111111111,1.1500000000000001,0,17,0,0.6,1,STU_06365,average,Computer Science,4
0.5714285714285714,0.6428571428571429,0.7333333333333333,0.5540515091435165,2,0,-0.010989010989011018,0.7777777777777779,1.2000000000000002,1,16,0,0.6666666666666666,1,STU_06366,average,Mathematics,4
1.0,0.9285714285714286,0.7666666666666667,0.5540515091435165,2,0,0.02857142857142854,1.0888888888888888,0.9130434782608694,13,16,0,0.8666666666666667,0,STU_06367,average,Civil Engineering,2
0.8571428571428571,0.8571428571428571,0.8333333333333334,0.6399152642097246,3,0,0.00879120879120878,1.0666666666666667,0.888888888888889,3,9,0,0.7333333333333333,1,STU_06368,excellent,Civil Engineering,3
0.5714285714285714,0.6428571428571429,0.7666666666666667,0.5966244127283113,2,1,-0.01098901098901103,0.8666666666666666,1.1818181818181819,0,12,0,0.6666666666666666,1,STU_06369,average,Electrical Engineering,1
0.5714285714285714,0.5714285714285714,0.4666666666666667,0.49606071570090216,5,0,-0.013186813186813195,0.9545454545454545,0.823529411764706,1,29,1,0.4,1,STU_06370,struggling,Business Administration,3
0.7142857142857143,0.6428571428571429,0.6666666666666666,0.545580397494515,2,0,0.028571428571428567,1.2500000000000002,0.8695652173913042,3,17,0,0.7333333333333333,1,STU_06371,average,Business Administration,2
0.7142857142857143,0.5714285714285714,0.6,0.5096985822721,4,0,0.05714285714285715,1.1199999999999999,0.761904761904762,4,23,0,0.6666666666666666,1,STU_06372,average,Mathematics,1
0.8571428571428571,0.7857142857142857,0.7666666666666667,0.5540515091435165,2,1,0.015384615384615353,1.206896551724138,1.3157894736842106,0,16,0,0.8,0,STU_06373,erratic,Electrical Engineering,2
0.5714285714285714,0.6428571428571429,0.7666666666666667,0.5966244127283113,2,2,-0.03736263736263742,0.9607843137254902,1.0869565217391304,0,12,0,0.5333333333333333,1,STU_06374,erratic,Mathematics,4
0.7142857142857143,0.8571428571428571,0.9,0.7212821932146978,1,0,-0.021978021978022053,1.135135135135135,1.1153846153846154,3,5,0,0.8,0,STU_06375,excellent,Mechanical Engineering,2
0.7142857142857143,0.8571428571428571,0.8666666666666667,0.6399152642097246,2,0,-0.01318681318681324,1.0666666666666667,1.125,4,9,0,0.9333333333333333,0,STU_06376,excellent,Civil Engineering,4
0.7142857142857143,0.5714285714285714,0.5333333333333333,0.4969022514135365,6,0,-4.6691027189576134e-17,1.2222222222222223,0.6000000000000001,1,28,1,0.4,1,STU_06377,struggling,Mathematics,2
0.42857142857142855,0.42857142857142855,0.4,0.49830794778645604,4,1,-3.033538026087588e-17,1.1666666666666667,0.8,0,33,1,0.4,1,STU_06378,struggling,Computer Science,4
0.5714285714285714,0.5,0.6,0.49606071570090216,6,1,-0.006593406593406623,1.6851851851851853,0.9375,0,29,1,0.5333333333333333,1,STU_06379,erratic,Business Administration,3
0.7142857142857143,0.6428571428571429,0.6,0.5096985822721001,3,1,0.015384615384615372,1.1199999999999999,0.85,0,23,0,0.6,1,STU_06380,struggling,Mathematics,4
0.7142857142857143,0.7142857142857143,0.7,0.5246173114584716,3,0,0.00439560439560435,0.7777777777777778,1.1052631578947367,1,20,0,0.6666666666666666,1,STU_06381,average,Mechanical Engineering,3
1.0,0.9285714285714286,0.9333333333333333,0.6571966681991184,3,0,0.0021978021978021354,1.1333333333333333,0.9259259259259259,7,8,0,0.7333333333333333,1,STU_06382,average,Civil Engineering,4
0.7142857142857143,0.7857142857142857,0.9,0.6399152642097246,2,0,-0.02417582417582422,1.1666666666666665,1.04,3,9,0,0.8666666666666667,0,STU_06383,excellent,Mechanical Engineering,2
1.0,0.9285714285714286,0.8666666666666667,0.6571966681991184,2,0,0.015384615384615346,0.945945945945946,0.8571428571428572,10,8,0,0.7333333333333333,1,STU_06384,excellent,Mathematics,2
0.8571428571428571,0.7857142857142857,0.7333333333333333,0.5633331176953136,2,0,0.010989010989010967,0.8484848484848485,1.0454545454545456,5,15,0,0.8,0,STU_06385,average,Civil Engineering,2
1.0,0.7857142857142857,0.7333333333333333,0.5540515091435165,3,0,0.06373626373626375,0.9784946236559139,0.9130434782608694,9,16,0,0.6,1,STU_06386,average,Civil Engineering,4
0.7142857142857143,0.6428571428571429,0.7333333333333333,0.5246173114584716,3,1,-0.0065934065934066055,1.1234567901234567,1.1052631578947367,0,20,0,0.6,1,STU_06387,average,Electrical Engineering,4
0.5714285714285714,0.6428571428571429,0.5666666666666667,0.49606071570090216,5,1,-0.015384615384615425,1.6470588235294117,0.8125,0,31,1,0.6,1,STU_06388,struggling,Electrical Engineering,2
0.8571428571428571,0.8571428571428571,0.9,0.6241769859985855,2,0,-0.008791208791208824,1.202020202020202,0.9230769230769231,4,10,0,0.8666666666666667,0,STU_06389,average,Computer Science,3
0.5714285714285714,0.5714285714285714,0.7333333333333333,0.5308982016927017,3,0,-0.008791208791208838,0.9655172413793103,1.277777777777778,1,19,0,0.7333333333333333,1,STU_06390,average,Computer Science,4
1.0,0.8571428571428571,0.9,0.6974683095462335,2,0,0.03516483516483514,0.8974358974358975,1.0,10,6,0,0.6666666666666666,1,STU_06391,excellent,Mechanical Engineering,3
1.0,0.9285714285714286,0.8333333333333334,0.584549798343415,2,0,0.015384615384615346,0.98989898989899,0.8799999999999999,10,13,0,0.6666666666666666,1,STU_06392,average,Electrical Engineering,4
0.7142857142857143,0.35714285714285715,0.43333333333333335,0.49606071570090216,9,0,0.09450549450549453,1.2280701754385965,1.6363636363636365,4,31,1,0.7333333333333333,1,STU_06393,struggling,Civil Engineering,2
0.8571428571428571,0.8571428571428571,0.8333333333333334,0.584549798343415,2,1,-0.017582417582417638,0.712962962962963,0.9583333333333334,0,13,0,0.7333333333333333,1,STU_06394,average,Electrical Engineering,3
1.0,0.7857142857142857,0.5666666666666667,0.5028328839887559,7,0,0.05054945054945055,0.9333333333333333,0.5909090909090909,9,25,0,0.6,1,STU_06395,erratic,Civil Engineering,1
0.8571428571428571,0.7857142857142857,0.6666666666666666,0.545580397494515,2,0,0.05054945054945055,1.2500000000000002,0.8695652173913042,6,17,0,0.6,1,STU_06396,average,Electrical Engineering,4
0.8571428571428571,0.7857142857142857,0.6333333333333333,0.5028328839887559,4,0,0.024175824175824152,0.9333333333333333,0.8421052631578948,2,25,0,0.6666666666666666,1,STU_06397,average,Civil Engineering,3
0.8571428571428571,0.8571428571428571,0.7,0.5096985822721001,4,0,-6.52157992384088e-17,0.8641975308641975,0.761904761904762,3,23,0,0.6666666666666666,1,STU_06398,average,Mechanical Engineering,2
0.8571428571428571,0.6428571428571429,0.7666666666666667,0.5455803974945151,3,0,0.07252747252747253,1.2500000000000002,1.1500000000000001,4,17,0,0.8666666666666667,0,STU_06399,average,Electrical Engineering,3
0.42857142857142855,0.5,0.6,0.505967818244429,8,2,-0.02417582417582421,1.1666666666666667,1.0,0,24,0,0.5333333333333333,1,STU_06400,struggling,Business Administration,1
0.2857142857142857,0.5714285714285714,0.7333333333333333,0.5734781319149014,3,3,-0.07912087912087916,0.8235294117647058,1.090909090909091,0,14,0,0.6,1,STU_06401,average,Business Administration,1
0.5714285714285714,0.6428571428571429,0.5666666666666667,0.5378752094575554,3,0,-0.006593406593406637,0.9333333333333332,1.1,2,18,0,0.6666666666666666,1,STU_06402,struggling,Civil Engineering,3
0.8571428571428571,0.7857142857142857,0.8666666666666667,0.6399152642097246,2,0,0.028571428571428515,1.0666666666666667,0.9615384615384616,5,9,0,0.8666666666666667,0,STU_06403,excellent,Mechanical Engineering,1
0.14285714285714285,0.35714285714285715,0.5,0.4969022514135365,4,2,-0.0417582417582418,1.1052631578947367,1.0,0,32,1,0.4,1,STU_06404,struggling,Civil Engineering,4
0.8571428571428571,0.8571428571428571,0.9,0.7212821932146978,1,0,-0.004395604395604434,0.7967479674796748,1.037037037037037,3,5,0,0.9333333333333333,0,STU_06405,excellent,Mechanical Engineering,1
1.0,0.6428571428571429,0.5666666666666667,0.5028328839887559,5,0,0.07252747252747252,1.0694444444444446,0.75,7,25,0,0.5333333333333333,1,STU_06406,struggling,Computer Science,3
1.0,1.0,0.8666666666666667,0.5734781319149014,3,0,-4.5049633455634363e-17,1.2444444444444442,0.7037037037037036,14,14,0,0.4666666666666667,1,STU_06407,average,Electrical Engineering,3
0.7142857142857143,0.7142857142857143,0.6666666666666666,0.5140388985830291,4,0,0.004395604395604347,0.8333333333333334,0.9,2,22,0,0.7333333333333333,1,STU_06408,average,Mechanical Engineering,4
0.8571428571428571,0.7857142857142857,0.6666666666666666,0.545580397494515,2,0,0.002197802197802169,0.8020833333333335,0.7916666666666666,1,17,0,0.6666666666666666,1,STU_06409,average,Civil Engineering,4
0.8571428571428571,0.7857142857142857,0.7666666666666667,0.5633331176953136,3,1,0.002197802197802166,0.9479166666666667,0.9565217391304347,0,15,0,0.8,0,STU_06410,erratic,Computer Science,3
1.0,0.9285714285714286,0.7666666666666667,0.5845497983434149,3,0,0.00659340659340655,0.892156862745098,0.8076923076923076,8,13,0,1.0,0,STU_06411,excellent,Civil Engineering,2
0.2857142857142857,0.42857142857142855,0.7,0.5540515091435165,3,2,-0.026373626373626394,1.206896551724138,1.3157894736842106,0,16,0,0.6666666666666666,1,STU_06412,average,Business Administration,4
0.2857142857142857,0.5,0.6,0.505967818244429,6,0,-0.032967032967033,1.1666666666666667,1.1176470588235294,2,24,0,0.4666666666666667,1,STU_06413,struggling,Business Administration,2
0.7142857142857143,0.7857142857142857,0.7666666666666667,0.5246173114584716,3,0,0.006593406593406576,1.0,1.0,4,20,0,0.8,0,STU_06414,average,Electrical Engineering,1
1.0,1.0,0.9333333333333333,0.6974683095462335,1,0,-4.5049633455634363e-17,1.072072072072072,0.9285714285714286,17,6,0,0.8666666666666667,0,STU_06415,excellent,Mathematics,1
0.7142857142857143,0.7857142857142857,0.7333333333333333,0.545580397494515,3,1,-0.024175824175824204,0.8020833333333335,0.9545454545454546,0,17,0,0.6666666666666666,1,STU_06416,average,Electrical Engineering,4
0.42857142857142855,0.5,0.5666666666666667,0.5096985822721001,3,0,0.002197802197802168,0.8641975308641975,0.85,2,23,0,0.6666666666666666,1,STU_06417,average,Computer Science,4
0.5714285714285714,0.5714285714285714,0.5333333333333333,0.5028328839887559,3,1,0.008791208791208769,1.0694444444444446,1.3333333333333333,0,25,0,0.5333333333333333,1,STU_06418,erratic,Business Administration,3
0.8571428571428571,0.6428571428571429,0.5333333333333333,0.5096985822721,4,0,0.08131868131868134,1.2638888888888888,0.85,5,23,0,0.4,1,STU_06419,struggling,Mechanical Engineering,1
0.8571428571428571,0.6428571428571429,0.6666666666666666,0.5540515091435165,2,0,0.050549450549450564,0.9784946236559139,0.8333333333333333,5,16,0,0.6666666666666666,1,STU_06420,average,Business Administration,4
0.7142857142857143,0.5714285714285714,0.5,0.5028328839887559,5,0,0.03076923076923077,2.1538461538461537,0.7857142857142857,3,35,0,0.6,1,STU_06421,erratic,Mathematics,3
0.7142857142857143,0.6428571428571429,0.5333333333333333,0.5096985822721001,5,1,0.01538461538461536,1.1199999999999999,0.85,0,23,0,0.7333333333333333,1,STU_06422,average,Electrical Engineering,2
